"","VE","Year","Circuito","Municipio","Lista","GOBERNADOR","LEGISLADOR"
"824",0,0,"34A",11,10,2832,1720
"825",0,0,"34A",11,9999,608,1685
"826",0,0,"34B",11,1,34,35
"827",0,0,"34B",11,2,0,0
"828",0,0,"34B",11,3,0,0
"829",0,0,"34B",11,4,0,0
"830",0,0,"34B",11,5,2,2
"831",0,0,"34B",11,6,0,0
"832",0,0,"34B",11,7,0,0
"833",0,0,"34B",11,8,0,0
"834",0,0,"34B",11,9,1,0
"835",0,0,"34B",11,10,24,12
"836",0,0,"34B",11,9999,6,18
"3538",0,1,"34A",11,1,651,391
"3539",0,1,"34A",11,2,17,0
"3540",0,1,"34A",11,3,3549,3648
"3541",0,1,"34A",11,4,1369,1193
"3542",0,1,"34A",11,5,12,9
"3543",0,1,"34A",11,6,463,450
"3544",0,1,"34A",11,7,42,49
"3545",0,1,"34A",11,8,11,0
"3546",0,1,"34A",11,9999,54,72
"3547",0,1,"34B",11,1,9,8
"3548",0,1,"34B",11,2,0,0
"3549",0,1,"34B",11,3,13,19
"3550",0,1,"34B",11,4,21,12
"3551",0,1,"34B",11,5,0,0
"3552",0,1,"34B",11,6,2,2
"3553",0,1,"34B",11,7,0,1
"3554",0,1,"34B",11,8,0,0
"3555",0,1,"34B",11,9999,0,0
"1992",0,0,"61A",12,1,1312,1483.5
"1993",0,0,"61A",12,2,5,0
"1994",0,0,"61A",12,3,42,98.5
"1995",0,0,"61A",12,4,0,0
"1996",0,0,"61A",12,5,150,244
"1997",0,0,"61A",12,6,4,0
"1998",0,0,"61A",12,7,0,0
"1999",0,0,"61A",12,8,2,0
"2000",0,0,"61A",12,9,1,0
"2001",0,0,"61A",12,10,814,459.5
"2002",0,0,"61A",12,9999,131,177.5
"2003",0,0,"62A",12,1,136,177
"2004",0,0,"62A",12,2,0,0
"2005",0,0,"62A",12,3,3,7.5
"2006",0,0,"62A",12,4,0,0
"2007",0,0,"62A",12,5,10,11.5
"2008",0,0,"62A",12,6,4,0
"2009",0,0,"62A",12,7,2,0
"2010",0,0,"62A",12,8,0,0
"2011",0,0,"62A",12,9,0,0
"2012",0,0,"62A",12,10,67,26
"2013",0,0,"62A",12,9999,17,17
"4501",0,1,"61A",12,1,341,479
"4502",0,1,"61A",12,2,2,0
"4503",0,1,"61A",12,3,1686,1692
"4504",0,1,"61A",12,4,457,255
"4505",0,1,"61A",12,5,17,0
"4506",0,1,"61A",12,6,8,0
"4507",0,1,"61A",12,7,20,0
"4508",0,1,"61A",12,8,0,0
"4509",0,1,"61A",12,9999,32,47
"4510",0,1,"62A",12,1,9,16
"4511",0,1,"62A",12,2,0,0
"4512",0,1,"62A",12,3,148,146.5
"4513",0,1,"62A",12,4,24,11
"4514",0,1,"62A",12,5,0,0
"4515",0,1,"62A",12,6,1,0
"4516",0,1,"62A",12,7,0,0
"4517",0,1,"62A",12,8,0,0
"4518",0,1,"62A",12,9999,1,1
"56",0,0,"10A",13,1,1295,475
"57",0,0,"10A",13,2,4,5
"58",0,0,"10A",13,3,82,149
"59",0,0,"10A",13,4,6,0
"60",0,0,"10A",13,5,30,7
"61",0,0,"10A",13,6,10,0
"62",0,0,"10A",13,7,1,1
"63",0,0,"10A",13,8,41,37
"64",0,0,"10A",13,9,0,0
"65",0,0,"10A",13,10,1248,1947
"66",0,0,"10A",13,9999,223,321
"2917",0,1,"10A",13,1,137,33
"2918",0,1,"10A",13,2,0,0
"2919",0,1,"10A",13,3,1740,1666
"2920",0,1,"10A",13,4,1153,1156
"2921",0,1,"10A",13,5,6,0
"2922",0,1,"10A",13,6,29,28
"2923",0,1,"10A",13,7,17,18
"2924",0,1,"10A",13,8,1,0
"2925",0,1,"10A",13,9999,16,28
"166",0,0,"17A",15,1,1543,1536
"167",0,0,"17A",15,2,0,1
"168",0,0,"17A",15,3,46,127
"169",0,0,"17A",15,4,1,0
"170",0,0,"17A",15,5,5,0
"171",0,0,"17A",15,6,6,0
"172",0,0,"17A",15,7,1,0
"173",0,0,"17A",15,8,2,0
"174",0,0,"17A",15,9,4,0
"175",0,0,"17A",15,10,1614,1210
"176",0,0,"17A",15,9999,99,447
"177",0,0,"17B",15,1,105,96
"178",0,0,"17B",15,2,0,0
"179",0,0,"17B",15,3,0,2
"180",0,0,"17B",15,4,0,0
"181",0,0,"17B",15,5,0,0
"182",0,0,"17B",15,6,0,0
"183",0,0,"17B",15,7,0,0
"184",0,0,"17B",15,8,1,0
"185",0,0,"17B",15,9,1,0
"186",0,0,"17B",15,10,175,158
"187",0,0,"17B",15,9999,8,34
"188",0,0,"18A",15,1,141,138
"189",0,0,"18A",15,2,8,9
"190",0,0,"18A",15,3,2,2
"191",0,0,"18A",15,4,0,0
"192",0,0,"18A",15,5,0,0
"193",0,0,"18A",15,6,0,0
"194",0,0,"18A",15,7,0,0
"195",0,0,"18A",15,8,0,0
"196",0,0,"18A",15,9,0,0
"197",0,0,"18A",15,10,129,90
"198",0,0,"18A",15,9999,7,48
"199",0,0,"18B",15,1,262,263
"200",0,0,"18B",15,2,1,1
"201",0,0,"18B",15,3,0,0
"202",0,0,"18B",15,4,0,0
"203",0,0,"18B",15,5,1,0
"204",0,0,"18B",15,6,0,0
"205",0,0,"18B",15,7,0,0
"206",0,0,"18B",15,8,0,0
"207",0,0,"18B",15,9,1,0
"208",0,0,"18B",15,10,299,257
"209",0,0,"18B",15,9999,19,62
"210",0,0,"18C",15,1,53,54
"211",0,0,"18C",15,2,0,0
"212",0,0,"18C",15,3,2,7
"213",0,0,"18C",15,4,2,0
"214",0,0,"18C",15,5,1,0
"215",0,0,"18C",15,6,0,0
"216",0,0,"18C",15,7,1,0
"217",0,0,"18C",15,8,0,0
"218",0,0,"18C",15,9,0,0
"219",0,0,"18C",15,10,92,72
"220",0,0,"18C",15,9999,8,26
"3007",0,1,"17A",15,1,37,16
"3008",0,1,"17A",15,2,3,0
"3009",0,1,"17A",15,3,2643,1967
"3010",0,1,"17A",15,4,623,415
"3011",0,1,"17A",15,5,6,0
"3012",0,1,"17A",15,6,6,3
"3013",0,1,"17A",15,7,26,45
"3014",0,1,"17A",15,8,3,0
"3015",0,1,"17A",15,9999,20,89
"3016",0,1,"17B",15,1,0,0
"3017",0,1,"17B",15,2,0,0
"3018",0,1,"17B",15,3,283,99
"3019",0,1,"17B",15,4,34,24
"3020",0,1,"17B",15,5,1,0
"3021",0,1,"17B",15,6,0,0
"3022",0,1,"17B",15,7,1,1
"3023",0,1,"17B",15,8,0,0
"3024",0,1,"17B",15,9999,0,0
"3025",0,1,"18A",15,1,2,1
"3026",0,1,"18A",15,2,0,0
"3027",0,1,"18A",15,3,222,162
"3028",0,1,"18A",15,4,46,39
"3029",0,1,"18A",15,5,0,0
"3030",0,1,"18A",15,6,0,0
"3031",0,1,"18A",15,7,3,3
"3032",0,1,"18A",15,8,0,0
"3033",0,1,"18A",15,9999,2,2
"3034",0,1,"18B",15,1,0,0
"3035",0,1,"18B",15,2,0,0
"3036",0,1,"18B",15,3,579,326
"3037",0,1,"18B",15,4,32,24
"3038",0,1,"18B",15,5,0,0
"3039",0,1,"18B",15,6,1,1
"3040",0,1,"18B",15,7,1,4
"3041",0,1,"18B",15,8,1,0
"3042",0,1,"18B",15,9999,5,5
"3043",0,1,"18C",15,1,0,0
"3044",0,1,"18C",15,2,0,0
"3045",0,1,"18C",15,3,104,70
"3046",0,1,"18C",15,4,13,7
"3047",0,1,"18C",15,5,0,0
"3048",0,1,"18C",15,6,1,1
"3049",0,1,"18C",15,7,4,4
"3050",0,1,"18C",15,8,0,0
"3051",0,1,"18C",15,9999,1,1
"2355",0,0,"75A",16,1,443,401
"2356",0,0,"75A",16,2,0,0
"2357",0,0,"75A",16,3,3,0
"2358",0,0,"75A",16,4,0,0
"2359",0,0,"75A",16,5,0,0
"2360",0,0,"75A",16,6,0,0
"2361",0,0,"75A",16,7,0,0
"2362",0,0,"75A",16,8,0,0
"2363",0,0,"75A",16,9,0,0
"2364",0,0,"75A",16,10,478,497.5
"2365",0,0,"75A",16,9999,28,53.5
"2366",0,0,"75B",16,1,98,89
"2367",0,0,"75B",16,2,0,0
"2368",0,0,"75B",16,3,1,1
"2369",0,0,"75B",16,4,0,0
"2370",0,0,"75B",16,5,0,0
"2371",0,0,"75B",16,6,0,0
"2372",0,0,"75B",16,7,1,0
"2373",0,0,"75B",16,8,0,0
"2374",0,0,"75B",16,9,0,0
"2375",0,0,"75B",16,10,102,104
"2376",0,0,"75B",16,9999,9,17
"4798",0,1,"75A",16,1,34,23
"4799",0,1,"75A",16,2,1,0
"4800",0,1,"75A",16,3,792,835.5
"4801",0,1,"75A",16,4,157,105.5
"4802",0,1,"75A",16,5,2,0
"4803",0,1,"75A",16,6,1,0
"4804",0,1,"75A",16,7,2,1
"4805",0,1,"75A",16,8,0,0
"4806",0,1,"75A",16,9999,6,2
"4807",0,1,"75B",16,1,1,3
"4808",0,1,"75B",16,2,0,0
"4809",0,1,"75B",16,3,157,171.5
"4810",0,1,"75B",16,4,33,12.5
"4811",0,1,"75B",16,5,0,0
"4812",0,1,"75B",16,6,0,0
"4813",0,1,"75B",16,7,0,1
"4814",0,1,"75B",16,8,0,0
"4815",0,1,"75B",16,9999,0,0
"2234",0,0,"70A",17,1,68,68
"2235",0,0,"70A",17,2,0,0
"2236",0,0,"70A",17,3,1,1
"2237",0,0,"70A",17,4,1,0
"2238",0,0,"70A",17,5,1,0
"2239",0,0,"70A",17,6,1,0
"2240",0,0,"70A",17,7,0,0
"2241",0,0,"70A",17,8,2,1
"2242",0,0,"70A",17,9,0,0
"2243",0,0,"70A",17,10,41,40
"2244",0,0,"70A",17,9999,4,9
"2245",0,0,"70B",17,1,77,81
"2246",0,0,"70B",17,2,1,0
"2247",0,0,"70B",17,3,2,4
"2248",0,0,"70B",17,4,0,0
"2249",0,0,"70B",17,5,0,0
"2250",0,0,"70B",17,6,0,0
"2251",0,0,"70B",17,7,0,0
"2252",0,0,"70B",17,8,0,0
"2253",0,0,"70B",17,9,0,0
"2254",0,0,"70B",17,10,55,41
"2255",0,0,"70B",17,9999,4,13
"2256",0,0,"71A",17,1,241,249
"2257",0,0,"71A",17,2,1,0
"2258",0,0,"71A",17,3,4,4
"2259",0,0,"71A",17,4,0,0
"2260",0,0,"71A",17,5,1,0
"2261",0,0,"71A",17,6,1,0
"2262",0,0,"71A",17,7,0,0
"2263",0,0,"71A",17,8,0,0
"2264",0,0,"71A",17,9,0,0
"2265",0,0,"71A",17,10,192,185
"2266",0,0,"71A",17,9999,27,29
"2267",0,0,"71B",17,1,37,36
"2268",0,0,"71B",17,2,0,0
"2269",0,0,"71B",17,3,0,0
"2270",0,0,"71B",17,4,0,0
"2271",0,0,"71B",17,5,0,0
"2272",0,0,"71B",17,6,0,0
"2273",0,0,"71B",17,7,0,0
"2274",0,0,"71B",17,8,0,0
"2275",0,0,"71B",17,9,0,0
"2276",0,0,"71B",17,10,39,33
"2277",0,0,"71B",17,9999,0,7
"2278",0,0,"72A",17,1,183,187
"2279",0,0,"72A",17,2,0,0
"2280",0,0,"72A",17,3,8,12
"2281",0,0,"72A",17,4,0,0
"2282",0,0,"72A",17,5,2,0
"2283",0,0,"72A",17,6,0,0
"2284",0,0,"72A",17,7,0,0
"2285",0,0,"72A",17,8,1,0
"2286",0,0,"72A",17,9,0,0
"2287",0,0,"72A",17,10,177,161
"2288",0,0,"72A",17,9999,7,18
"2289",0,0,"72B",17,1,72,71
"2290",0,0,"72B",17,2,0,0
"2291",0,0,"72B",17,3,2,2
"2292",0,0,"72B",17,4,0,0
"2293",0,0,"72B",17,5,3,0
"2294",0,0,"72B",17,6,0,0
"2295",0,0,"72B",17,7,0,0
"2296",0,0,"72B",17,8,2,2
"2297",0,0,"72B",17,9,0,0
"2298",0,0,"72B",17,10,31,31
"2299",0,0,"72B",17,9999,4,8
"2300",0,0,"72C",17,1,183,182
"2301",0,0,"72C",17,2,0,0
"2302",0,0,"72C",17,3,8,8
"2303",0,0,"72C",17,4,0,0
"2304",0,0,"72C",17,5,0,0
"2305",0,0,"72C",17,6,3,0
"2306",0,0,"72C",17,7,0,0
"2307",0,0,"72C",17,8,0,0
"2308",0,0,"72C",17,9,0,0
"2309",0,0,"72C",17,10,134,129
"2310",0,0,"72C",17,9999,3,12
"2311",0,0,"72D",17,1,138,144
"2312",0,0,"72D",17,2,0,0
"2313",0,0,"72D",17,3,2,2
"2314",0,0,"72D",17,4,0,0
"2315",0,0,"72D",17,5,1,0
"2316",0,0,"72D",17,6,0,0
"2317",0,0,"72D",17,7,0,0
"2318",0,0,"72D",17,8,0,0
"2319",0,0,"72D",17,9,0,0
"2320",0,0,"72D",17,10,48,43
"2321",0,0,"72D",17,9999,5,5
"4699",0,1,"70A",17,1,0,0
"4700",0,1,"70A",17,2,0,0
"4701",0,1,"70A",17,3,49,50
"4702",0,1,"70A",17,4,11,9
"4703",0,1,"70A",17,5,0,0
"4704",0,1,"70A",17,6,1,0
"4705",0,1,"70A",17,7,10,22
"4706",0,1,"70A",17,8,1,0
"4707",0,1,"70A",17,9999,0,0
"4708",0,1,"70B",17,1,1,0
"4709",0,1,"70B",17,2,0,0
"4710",0,1,"70B",17,3,81,88
"4711",0,1,"70B",17,4,12,7
"4712",0,1,"70B",17,5,0,0
"4713",0,1,"70B",17,6,1,0
"4714",0,1,"70B",17,7,4,12
"4715",0,1,"70B",17,8,0,0
"4716",0,1,"70B",17,9999,0,0
"4717",0,1,"71A",17,1,10,9
"4718",0,1,"71A",17,2,0,0
"4719",0,1,"71A",17,3,213,217
"4720",0,1,"71A",17,4,81,41
"4721",0,1,"71A",17,5,1,0
"4722",0,1,"71A",17,6,0,0
"4723",0,1,"71A",17,7,43,128
"4724",0,1,"71A",17,8,0,0
"4725",0,1,"71A",17,9999,1,1
"4726",0,1,"71B",17,1,5,2
"4727",0,1,"71B",17,2,0,0
"4728",0,1,"71B",17,3,40,39
"4729",0,1,"71B",17,4,10,9
"4730",0,1,"71B",17,5,0,0
"4731",0,1,"71B",17,6,0,0
"4732",0,1,"71B",17,7,4,14
"4733",0,1,"71B",17,8,0,0
"4734",0,1,"71B",17,9999,1,1
"4735",0,1,"72A",17,1,6,9
"4736",0,1,"72A",17,2,0,0
"4737",0,1,"72A",17,3,188,156
"4738",0,1,"72A",17,4,145,110
"4739",0,1,"72A",17,5,0,0
"4740",0,1,"72A",17,6,1,0
"4741",0,1,"72A",17,7,18,77
"4742",0,1,"72A",17,8,0,0
"4743",0,1,"72A",17,9999,3,3
"4744",0,1,"72B",17,1,0,0
"4745",0,1,"72B",17,2,0,0
"4746",0,1,"72B",17,3,40,39
"4747",0,1,"72B",17,4,24,23
"4748",0,1,"72B",17,5,0,0
"4749",0,1,"72B",17,6,0,0
"4750",0,1,"72B",17,7,2,5
"4751",0,1,"72B",17,8,1,0
"4752",0,1,"72B",17,9999,0,0
"4753",0,1,"72C",17,1,36,17
"4754",0,1,"72C",17,2,0,0
"4755",0,1,"72C",17,3,137,144
"4756",0,1,"72C",17,4,102,70
"4757",0,1,"72C",17,5,0,0
"4758",0,1,"72C",17,6,0,0
"4759",0,1,"72C",17,7,16,58
"4760",0,1,"72C",17,8,0,0
"4761",0,1,"72C",17,9999,0,0
"4762",0,1,"72D",17,1,2,2
"4763",0,1,"72D",17,2,0,0
"4764",0,1,"72D",17,3,125,124
"4765",0,1,"72D",17,4,36,30
"4766",0,1,"72D",17,5,0,0
"4767",0,1,"72D",17,6,0,0
"4768",0,1,"72D",17,7,10,31
"4769",0,1,"72D",17,8,0,0
"4770",0,1,"72D",17,9999,0,0
"386",0,0,"25A",18,1,2767,1803
"387",0,0,"25A",18,2,6,0
"388",0,0,"25A",18,3,130,152
"389",0,0,"25A",18,4,2,0
"390",0,0,"25A",18,5,9,0
"391",0,0,"25A",18,6,6,0
"392",0,0,"25A",18,7,1,0
"393",0,0,"25A",18,8,5,0
"394",0,0,"25A",18,9,1,0
"395",0,0,"25A",18,10,799,1779
"396",0,0,"25A",18,9999,162,154
"397",0,0,"25B",18,1,70,44
"398",0,0,"25B",18,2,0,0
"399",0,0,"25B",18,3,7,3
"400",0,0,"25B",18,4,0,0
"401",0,0,"25B",18,5,0,0
"402",0,0,"25B",18,6,1,0
"403",0,0,"25B",18,7,0,0
"404",0,0,"25B",18,8,0,0
"405",0,0,"25B",18,9,0,0
"406",0,0,"25B",18,10,13,43
"407",0,0,"25B",18,9999,17,18
"408",0,0,"25C",18,1,377,287
"409",0,0,"25C",18,2,0,0
"410",0,0,"25C",18,3,3,14
"411",0,0,"25C",18,4,0,0
"412",0,0,"25C",18,5,0,0
"413",0,0,"25C",18,6,1,0
"414",0,0,"25C",18,7,0,0
"415",0,0,"25C",18,8,0,0
"416",0,0,"25C",18,9,0,0
"417",0,0,"25C",18,10,152,232
"418",0,0,"25C",18,9999,15,15
"419",0,0,"25D",18,1,536,333
"420",0,0,"25D",18,2,1,0
"421",0,0,"25D",18,3,7,8
"422",0,0,"25D",18,4,0,0
"423",0,0,"25D",18,5,3,0
"424",0,0,"25D",18,6,1,0
"425",0,0,"25D",18,7,1,0
"426",0,0,"25D",18,8,2,0
"427",0,0,"25D",18,9,0,0
"428",0,0,"25D",18,10,223,429
"429",0,0,"25D",18,9999,18,22
"430",0,0,"25E",18,1,283,206
"431",0,0,"25E",18,2,0,0
"432",0,0,"25E",18,3,11,11
"433",0,0,"25E",18,4,0,0
"434",0,0,"25E",18,5,0,0
"435",0,0,"25E",18,6,0,0
"436",0,0,"25E",18,7,0,0
"437",0,0,"25E",18,8,0,0
"438",0,0,"25E",18,9,0,0
"439",0,0,"25E",18,10,56,136
"440",0,0,"25E",18,9999,15,12
"441",0,0,"25F",18,1,86,61
"442",0,0,"25F",18,2,0,0
"443",0,0,"25F",18,3,1,1
"444",0,0,"25F",18,4,0,0
"445",0,0,"25F",18,5,1,0
"446",0,0,"25F",18,6,0,0
"447",0,0,"25F",18,7,0,0
"448",0,0,"25F",18,8,0,0
"449",0,0,"25F",18,9,0,0
"450",0,0,"25F",18,10,10,33
"451",0,0,"25F",18,9999,0,3
"452",0,0,"25G",18,1,37,18
"453",0,0,"25G",18,2,0,0
"454",0,0,"25G",18,3,1,2
"455",0,0,"25G",18,4,0,0
"456",0,0,"25G",18,5,0,0
"457",0,0,"25G",18,6,0,0
"458",0,0,"25G",18,7,0,0
"459",0,0,"25G",18,8,0,0
"460",0,0,"25G",18,9,0,0
"461",0,0,"25G",18,10,20,38
"462",0,0,"25G",18,9999,1,1
"3187",0,1,"25A",18,1,74,37
"3188",0,1,"25A",18,2,10,0
"3189",0,1,"25A",18,3,3138,3488
"3190",0,1,"25A",18,4,674,398
"3191",0,1,"25A",18,5,5,0
"3192",0,1,"25A",18,6,7,0
"3193",0,1,"25A",18,7,28,0
"3194",0,1,"25A",18,8,1,0
"3195",0,1,"25A",18,9999,19,29
"3196",0,1,"25B",18,1,0,0
"3197",0,1,"25B",18,2,0,0
"3198",0,1,"25B",18,3,79,81
"3199",0,1,"25B",18,4,5,4
"3200",0,1,"25B",18,5,1,0
"3201",0,1,"25B",18,6,1,0
"3202",0,1,"25B",18,7,0,0
"3203",0,1,"25B",18,8,0,0
"3204",0,1,"25B",18,9999,1,1
"3205",0,1,"25C",18,1,4,3
"3206",0,1,"25C",18,2,0,0
"3207",0,1,"25C",18,3,433,528
"3208",0,1,"25C",18,4,75,44
"3209",0,1,"25C",18,5,1,0
"3210",0,1,"25C",18,6,1,0
"3211",0,1,"25C",18,7,3,0
"3212",0,1,"25C",18,8,1,0
"3213",0,1,"25C",18,9999,3,3
"3214",0,1,"25D",18,1,21,18
"3215",0,1,"25D",18,2,1,0
"3216",0,1,"25D",18,3,814,914
"3217",0,1,"25D",18,4,216,106
"3218",0,1,"25D",18,5,1,0
"3219",0,1,"25D",18,6,0,0
"3220",0,1,"25D",18,7,4,0
"3221",0,1,"25D",18,8,2,0
"3222",0,1,"25D",18,9999,12,12
"3223",0,1,"25E",18,1,0,0
"3224",0,1,"25E",18,2,0,0
"3225",0,1,"25E",18,3,326,344
"3226",0,1,"25E",18,4,32,15
"3227",0,1,"25E",18,5,2,0
"3228",0,1,"25E",18,6,1,0
"3229",0,1,"25E",18,7,1,0
"3230",0,1,"25E",18,8,0,0
"3231",0,1,"25E",18,9999,0,0
"3232",0,1,"25F",18,1,0,0
"3233",0,1,"25F",18,2,0,0
"3234",0,1,"25F",18,3,79,80
"3235",0,1,"25F",18,4,0,0
"3236",0,1,"25F",18,5,1,0
"3237",0,1,"25F",18,6,0,0
"3238",0,1,"25F",18,7,0,0
"3239",0,1,"25F",18,8,0,0
"3240",0,1,"25F",18,9999,0,0
"3241",0,1,"25G",18,1,0,0
"3242",0,1,"25G",18,2,0,0
"3243",0,1,"25G",18,3,44,47
"3244",0,1,"25G",18,4,6,3
"3245",0,1,"25G",18,5,0,0
"3246",0,1,"25G",18,6,0,0
"3247",0,1,"25G",18,7,0,0
"3248",0,1,"25G",18,8,0,0
"3249",0,1,"25G",18,9999,0,0
"2344",0,0,"74A",19,1,781,764
"2345",0,0,"74A",19,2,0,0
"2346",0,0,"74A",19,3,8,5.5
"2347",0,0,"74A",19,4,1,0
"2348",0,0,"74A",19,5,2,0
"2349",0,0,"74A",19,6,2,0
"2350",0,0,"74A",19,7,0,0
"2351",0,0,"74A",19,8,1,0
"2352",0,0,"74A",19,9,0,0
"2353",0,0,"74A",19,10,824,852
"2354",0,0,"74A",19,9999,53,51.5
"4789",0,1,"74A",19,1,92,174
"4790",0,1,"74A",19,2,1,0
"4791",0,1,"74A",19,3,1181,1203.5
"4792",0,1,"74A",19,4,449,285
"4793",0,1,"74A",19,5,1,0
"4794",0,1,"74A",19,6,3,0
"4795",0,1,"74A",19,7,0,0
"4796",0,1,"74A",19,8,2,0
"4797",0,1,"74A",19,9999,3,2
"958",0,0,"40A",20,1,3861,3774
"959",0,0,"40A",20,2,16,0
"960",0,0,"40A",20,3,102,104
"961",0,0,"40A",20,4,0,0
"962",0,0,"40A",20,5,103,47.5
"963",0,0,"40A",20,6,51,0
"964",0,0,"40A",20,7,73,79.5
"965",0,0,"40A",20,8,21,24
"966",0,0,"40A",20,9,11,0
"967",0,0,"40A",20,10,4228,3847
"968",0,0,"40A",20,9999,421,1014.5
"980",0,0,"40C",20,1,49,48
"981",0,0,"40C",20,2,0,0
"982",0,0,"40C",20,3,0,0
"983",0,0,"40C",20,4,0,0
"984",0,0,"40C",20,5,0,0
"985",0,0,"40C",20,6,0,0
"986",0,0,"40C",20,7,0,0
"987",0,0,"40C",20,8,0,0
"988",0,0,"40C",20,9,0,0
"989",0,0,"40C",20,10,86,86
"990",0,0,"40C",20,9999,8,9
"991",0,0,"41A",20,1,448,444
"992",0,0,"41A",20,2,0,0
"993",0,0,"41A",20,3,1,1
"994",0,0,"41A",20,4,0,0
"995",0,0,"41A",20,5,0,0
"996",0,0,"41A",20,6,2,0
"997",0,0,"41A",20,7,0,0
"998",0,0,"41A",20,8,0,0
"999",0,0,"41A",20,9,0,0
"1000",0,0,"41A",20,10,598,599
"1001",0,0,"41A",20,9999,52,58
"1002",0,0,"41B",20,1,467,475
"1003",0,0,"41B",20,2,2,0
"1004",0,0,"41B",20,3,7,6
"1005",0,0,"41B",20,4,0,0
"1006",0,0,"41B",20,5,0,0
"1007",0,0,"41B",20,6,0,0
"1008",0,0,"41B",20,7,1,1
"1009",0,0,"41B",20,8,0,0
"1010",0,0,"41B",20,9,0,0
"1011",0,0,"41B",20,10,389,379
"1012",0,0,"41B",20,9999,39,44
"1013",0,0,"41C",20,1,171,171.5
"1014",0,0,"41C",20,2,3,0
"1015",0,0,"41C",20,3,0,0
"1016",0,0,"41C",20,4,0,0
"1017",0,0,"41C",20,5,0,0
"1018",0,0,"41C",20,6,1,0
"1019",0,0,"41C",20,7,0,0
"1020",0,0,"41C",20,8,3,3
"1021",0,0,"41C",20,9,0,0
"1022",0,0,"41C",20,10,156,155
"1023",0,0,"41C",20,9999,7,11.5
"1024",0,0,"41D",20,1,108,111
"1025",0,0,"41D",20,2,0,0
"1026",0,0,"41D",20,3,1,1
"1027",0,0,"41D",20,4,0,0
"1028",0,0,"41D",20,5,0,0
"1029",0,0,"41D",20,6,0,0
"1030",0,0,"41D",20,7,0,0
"1031",0,0,"41D",20,8,1,1
"1032",0,0,"41D",20,9,0,0
"1033",0,0,"41D",20,10,100,98
"1034",0,0,"41D",20,9999,6,5
"3655",0,1,"40A",20,1,649,555.5
"3656",0,1,"40A",20,2,10,0
"3657",0,1,"40A",20,3,6873,7029
"3658",0,1,"40A",20,4,1329,1036
"3659",0,1,"40A",20,5,49,47
"3660",0,1,"40A",20,6,28,18
"3661",0,1,"40A",20,7,45,42
"3662",0,1,"40A",20,8,6,3
"3663",0,1,"40A",20,9999,78,81.5
"3673",0,1,"40C",20,1,2,1
"3674",0,1,"40C",20,2,0,0
"3675",0,1,"40C",20,3,114,115
"3676",0,1,"40C",20,4,13,13
"3677",0,1,"40C",20,5,0,0
"3678",0,1,"40C",20,6,0,0
"3679",0,1,"40C",20,7,2,2
"3680",0,1,"40C",20,8,0,0
"3681",0,1,"40C",20,9999,2,2
"3682",0,1,"41A",20,1,163,111.5
"3683",0,1,"41A",20,2,1,0
"3684",0,1,"41A",20,3,936,981.5
"3685",0,1,"41A",20,4,55,50
"3686",0,1,"41A",20,5,0,0
"3687",0,1,"41A",20,6,1,1
"3688",0,1,"41A",20,7,0,0
"3689",0,1,"41A",20,8,0,0
"3690",0,1,"41A",20,9999,21,23.5
"3691",0,1,"41B",20,1,82,59
"3692",0,1,"41B",20,2,0,0
"3693",0,1,"41B",20,3,685,703.5
"3694",0,1,"41B",20,4,126,123.5
"3695",0,1,"41B",20,5,0,0
"3696",0,1,"41B",20,6,1,0
"3697",0,1,"41B",20,7,1,1
"3698",0,1,"41B",20,8,0,0
"3699",0,1,"41B",20,9999,9,11.5
"3700",0,1,"41C",20,1,129,110.5
"3701",0,1,"41C",20,2,1,0
"3702",0,1,"41C",20,3,205,202.5
"3703",0,1,"41C",20,4,12,11
"3704",0,1,"41C",20,5,1,1
"3705",0,1,"41C",20,6,0,0
"3706",0,1,"41C",20,7,0,0
"3707",0,1,"41C",20,8,0,0
"3708",0,1,"41C",20,9999,3,3
"3709",0,1,"41D",20,1,0,0
"3710",0,1,"41D",20,2,0,0
"3711",0,1,"41D",20,3,120,115.5
"3712",0,1,"41D",20,4,0,0
"3713",0,1,"41D",20,5,0,4.5
"3714",0,1,"41D",20,6,0,0
"3715",0,1,"41D",20,7,1,1
"3716",0,1,"41D",20,8,1,0.5
"3717",0,1,"41D",20,9999,1,1
"969",0,0,"40B",21,1,590,597.5
"970",0,0,"40B",21,2,0,0
"971",0,0,"40B",21,3,9,9
"972",0,0,"40B",21,4,0,0
"973",0,0,"40B",21,5,1,1
"974",0,0,"40B",21,6,1,0
"975",0,0,"40B",21,7,1,1
"976",0,0,"40B",21,8,3,2
"977",0,0,"40B",21,9,1,0
"978",0,0,"40B",21,10,321,304
"979",0,0,"40B",21,9999,37,49.5
"3664",0,1,"40B",21,1,17,12
"3665",0,1,"40B",21,2,1,0
"3666",0,1,"40B",21,3,975,822.5
"3667",0,1,"40B",21,4,64,53.5
"3668",0,1,"40B",21,5,1,1
"3669",0,1,"40B",21,6,1,1
"3670",0,1,"40B",21,7,6,6
"3671",0,1,"40B",21,8,0,0
"3672",0,1,"40B",21,9999,7,7
"100",0,0,"12A",22,1,2903,1559
"101",0,0,"12A",22,2,15,8
"102",0,0,"12A",22,3,133,330
"103",0,0,"12A",22,4,9,0
"104",0,0,"12A",22,5,47,31
"105",0,0,"12A",22,6,54,0
"106",0,0,"12A",22,7,6,5
